steps,rewards
6440,-327.4154165595264
6502,-522.6856326614943
6564,-493.40361605340144
6641,-458.5324654285464
6709,-713.7333224848745
6766,-580.3670083303009
6816,-354.7968075062826
6875,-579.8374284852421
6943,-702.8309858752104
7027,-809.5927150502639
7132,-993.8879421979395
7205,-718.3044626046068
7266,-629.6463848402248
7329,-647.729662230127
7393,-477.43635764074304
7452,-497.20528503063815
7512,-615.0461435314297
7575,-551.1441948933638
7644,-570.3301268754119
7713,-714.8999090031515
7780,-537.5902343031585
7838,-583.6691780594
7900,-552.5514937122089
7971,-447.32118816376425
8028,-470.79244178904844
8078,-382.4484105334665
8135,-503.246466348379
8193,-436.1452494367994
8272,-755.8529568626911
8326,-423.4112454209471
8377,-337.13848082748643
8451,-708.9807820914712
8525,-523.4298709368074
8597,-698.2781612398583
8657,-433.0402590917404
8717,-426.8428135532645
8779,-601.7916530791499
8836,-494.00397163319
8916,-764.0304425927507
8988,-595.0397367956514
9046,-446.24226464339273
9118,-690.5112827857221
9190,-443.5618415134762
9253,-480.5044412251848
9305,-424.08292406711064
9390,-773.2117194299486
9466,-723.9210143984516
9518,-472.6498649656888
9588,-471.188875668533
9643,-380.20734537891536
9694,-319.84342550055396
9769,-478.96870158548467
9832,-643.0251894454296
9914,-733.0444909974701
9978,-466.9948612018503
10062,-756.9582727857636
10119,-492.66832519014883
10179,-477.2209632016802
10254,-638.4495843551503
10327,-584.5786842923397
10409,-779.759603164635
10460,-460.6542020280649
10522,-512.7971984405563
10577,-438.46474072417215
10631,-506.926493157398
10687,-452.98723695229864
10744,-410.0649339557541
10801,-485.05034774222815
10878,-431.6712397681745
10927,-439.993257671597
11003,-621.7215051996013
11070,-534.9975312625206
11139,-491.36745657251674
11201,-547.6068819299416
11271,-680.5075436973727
11322,-473.3414171901013
11382,-478.1757544779948
11437,-549.0322889779436
11486,-412.828396596115
11539,-559.2846089058787
11592,-491.2720055799176
11658,-581.7856048748854
11712,-402.45743004625416
11778,-671.7646172590408
11870,-1025.1923939227502
11924,-375.9179756465813
12006,-832.4469588786975
12073,-627.8198884324937
12134,-459.15470878618487
12209,-645.6635127593503
12267,-445.46511177632476
12320,-468.53211637420327
12374,-523.182134046101
12457,-764.8707358315645
12526,-649.5684423835853
12579,-412.0596555154771
12631,-499.489563540005
12714,-771.3831147828248
12776,-500.83923928677723
12827,-374.71702582585885
12910,-727.642464146659
12959,-364.18402860013646
13015,-392.47585032449365
13071,-544.2144529083124
13149,-726.7270038880886
13225,-523.2494082559475
13277,-510.61308259829207
13353,-730.2608777194894
13412,-575.4669581632257
13483,-461.0526548693324
13538,-545.7624031376205
13598,-455.3797126160689
13655,-447.886902426753
13721,-642.844598950003
13783,-622.6995977171049
13838,-365.99285355011966
13901,-651.9836468442682
13969,-623.1687508487896
14024,-558.1340669783708
14094,-545.4598366378959
14148,-388.4723706140361
14228,-688.0117117753884
14289,-633.6047622255796
14354,-528.1867046124672
14425,-697.6029058004226
14487,-563.0287685099817
14570,-755.7331864540536
14625,-441.6968510785621
14675,-392.418452955725
14756,-786.2988532054243
14818,-495.7557272997549
14900,-791.7014647410102
14980,-715.1314094591875
15049,-551.2508897830153
15139,-395.54432332592637
15205,-515.2568452408711
15263,-435.8046523262523
15325,-574.4809385534761
15379,-407.9239559873087
15431,-434.39736916606415
15484,-512.6115569616619
15548,-576.4972581334742
15599,-367.20637083516965
15656,-586.1382186301695
15723,-550.2403885188204
15799,-672.1460565858467
15858,-618.3589312217431
15931,-711.4845505432396
15984,-511.40375220355554
16046,-662.098128658203
16115,-506.9292582892797
16180,-612.8965888270059
16239,-444.8680608593653
16298,-591.1712307522305
16373,-511.8148923322432
16450,-653.9065619276826
16510,-455.49343340038286
16576,-556.0466546568781
16628,-382.24767224174985
16686,-461.7852970173563
16770,-769.9399219877397
16850,-616.1826018695214
16904,-431.96154634775235
16958,-560.5723203075305
17009,-487.6256928338503
17073,-534.8809594401602
17135,-551.7796254712881
17197,-546.4565273760809
17273,-729.3612260716667
17355,-791.4531333518205
17417,-453.8995217203621
17486,-589.7822558053787
17562,-499.241709083375
17621,-445.29481100536105
17684,-626.9871086655667
17743,-480.6956198885508
17807,-661.3957730880229
17865,-427.09182121749774
17922,-552.3510216574633
17989,-558.8680051064227
18047,-431.4828033529278
18107,-457.34113525839444
18189,-672.0300245797744
18268,-788.3439390415608
18329,-621.2424949163872
18409,-664.8129002263166
18464,-562.669835181717
18514,-313.30303226928095
18578,-645.4742465501055
18635,-491.7313572667518
18694,-607.2480218584931
18756,-562.3495715730144
18807,-474.94297461023234
18872,-649.5143077945143
18947,-708.2344766885171
19007,-606.3895602520274
19057,-387.3094929734161
19128,-702.4973107447461
19204,-723.123384237004
19283,-665.4897548539772
19335,-394.460506006596
19409,-726.7252645893454
19486,-671.3937095875465
19540,-455.53278191409896
19605,-640.3650998456819
19685,-734.4523063657048
19739,-509.992844162911
19815,-675.1378656903455
19889,-626.9893409536063
19972,-804.6741880936124
